age,job,marital,education,balance,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
35,entrepreneur,married,secondary,313,cellular,15,jul,479,1,-1,0,unknown,no
49,retired,divorced,secondary,-268,cellular,15,jul,111,5,-1,0,unknown,no
45,management,married,tertiary,0,cellular,15,jul,112,4,-1,0,unknown,no
49,services,married,unknown,463,telephone,15,jul,541,2,-1,0,unknown,no
44,entrepreneur,married,secondary,4389,cellular,15,jul,149,4,-1,0,unknown,no
32,blue-collar,divorced,primary,142,cellular,15,jul,257,5,-1,0,unknown,no
57,blue-collar,divorced,secondary,1103,cellular,15,jul,98,4,-1,0,unknown,no
40,management,married,tertiary,-37,cellular,15,jul,408,4,-1,0,unknown,no
32,technician,married,tertiary,4654,cellular,15,jul,134,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,84,cellular,15,jul,306,14,-1,0,unknown,no
48,admin.,married,secondary,3064,telephone,15,jul,159,2,-1,0,unknown,no
31,blue-collar,married,secondary,0,telephone,15,jul,275,2,-1,0,unknown,no
54,retired,married,tertiary,4104,cellular,15,jul,68,8,-1,0,unknown,no
53,technician,divorced,secondary,0,cellular,15,jul,135,5,-1,0,unknown,no
30,blue-collar,single,primary,0,cellular,15,jul,716,3,-1,0,unknown,yes
42,technician,married,secondary,0,cellular,15,jul,257,5,-1,0,unknown,no
39,management,divorced,tertiary,5009,cellular,15,jul,1083,2,-1,0,unknown,no
41,blue-collar,divorced,primary,664,cellular,15,jul,955,5,-1,0,unknown,yes
44,blue-collar,divorced,secondary,-1,cellular,15,jul,194,5,-1,0,unknown,no
42,services,married,secondary,0,cellular,15,jul,194,4,-1,0,unknown,no
56,management,married,primary,17,cellular,15,jul,123,4,-1,0,unknown,no
32,admin.,married,secondary,3,cellular,15,jul,612,4,-1,0,unknown,no
36,blue-collar,divorced,secondary,7051,cellular,15,jul,106,13,-1,0,unknown,no
55,retired,married,primary,4459,cellular,15,jul,85,8,-1,0,unknown,no
31,blue-collar,married,primary,0,telephone,15,jul,237,7,-1,0,unknown,no
31,technician,married,secondary,303,cellular,15,jul,196,4,-1,0,unknown,no
39,blue-collar,married,secondary,345,cellular,15,jul,179,3,-1,0,unknown,no
41,blue-collar,married,primary,8,cellular,15,jul,155,2,-1,0,unknown,no
40,management,married,secondary,4025,cellular,15,jul,107,4,-1,0,unknown,no
38,blue-collar,single,secondary,340,cellular,15,jul,260,5,-1,0,unknown,no
36,services,divorced,secondary,0,cellular,15,jul,687,7,-1,0,unknown,yes
39,admin.,married,secondary,1388,cellular,15,jul,150,5,-1,0,unknown,no
28,admin.,married,secondary,317,cellular,15,jul,673,2,-1,0,unknown,no
30,admin.,married,secondary,0,cellular,15,jul,127,5,-1,0,unknown,no
54,retired,divorced,secondary,13,cellular,15,jul,197,2,-1,0,unknown,no
49,blue-collar,divorced,secondary,4177,cellular,15,jul,275,4,-1,0,unknown,no
36,services,married,secondary,297,cellular,15,jul,157,5,-1,0,unknown,no
50,admin.,married,secondary,219,cellular,15,jul,419,7,-1,0,unknown,no
38,technician,married,secondary,0,cellular,15,jul,146,4,-1,0,unknown,no
38,technician,divorced,tertiary,1425,cellular,15,jul,347,4,-1,0,unknown,no
36,entrepreneur,married,secondary,185,cellular,15,jul,136,2,-1,0,unknown,no
54,blue-collar,married,primary,126,cellular,15,jul,357,4,-1,0,unknown,no
35,admin.,single,tertiary,2622,cellular,15,jul,374,5,-1,0,unknown,no
33,admin.,married,secondary,0,cellular,15,jul,120,6,-1,0,unknown,no
35,admin.,married,secondary,348,cellular,15,jul,323,3,-1,0,unknown,no
31,self-employed,single,secondary,0,cellular,15,jul,364,2,-1,0,unknown,no
36,blue-collar,married,secondary,3420,cellular,15,jul,98,2,-1,0,unknown,no
30,management,married,tertiary,11,cellular,15,jul,84,5,-1,0,unknown,no
45,technician,married,secondary,1786,telephone,15,jul,78,4,-1,0,unknown,no
50,management,married,tertiary,2629,telephone,15,jul,59,4,-1,0,unknown,no
45,blue-collar,single,primary,-183,cellular,15,jul,395,4,-1,0,unknown,no
39,technician,single,tertiary,1531,telephone,15,jul,543,6,-1,0,unknown,no
58,retired,married,secondary,19,cellular,15,jul,106,3,-1,0,unknown,no
54,entrepreneur,married,secondary,0,cellular,15,jul,209,4,-1,0,unknown,no
37,blue-collar,married,primary,20,telephone,15,jul,469,4,-1,0,unknown,no
31,management,divorced,secondary,0,cellular,15,jul,216,7,-1,0,unknown,no
46,entrepreneur,divorced,secondary,-563,cellular,15,jul,769,4,-1,0,unknown,yes
37,technician,married,secondary,729,cellular,15,jul,115,5,-1,0,unknown,no
29,student,single,tertiary,5,cellular,15,jul,889,5,-1,0,unknown,yes
35,management,single,tertiary,635,cellular,15,jul,547,12,-1,0,unknown,no
25,blue-collar,married,secondary,0,cellular,15,jul,1424,4,-1,0,unknown,yes
35,management,married,secondary,0,cellular,15,jul,490,5,-1,0,unknown,no
39,management,married,tertiary,285,cellular,15,jul,838,3,-1,0,unknown,yes
40,services,married,secondary,884,cellular,15,jul,166,4,-1,0,unknown,no
58,retired,married,tertiary,4048,cellular,15,jul,270,5,-1,0,unknown,no
46,entrepreneur,married,tertiary,406,telephone,15,jul,232,4,-1,0,unknown,no
49,housemaid,married,primary,278,telephone,15,jul,112,6,-1,0,unknown,no
36,admin.,married,secondary,898,cellular,15,jul,118,5,-1,0,unknown,no
33,technician,single,secondary,-325,cellular,15,jul,159,6,-1,0,unknown,no
52,services,married,secondary,497,telephone,15,jul,265,5,-1,0,unknown,no
42,blue-collar,divorced,secondary,667,cellular,15,jul,419,8,-1,0,unknown,no
31,technician,married,secondary,0,cellular,15,jul,624,6,-1,0,unknown,no
54,technician,divorced,secondary,765,cellular,15,jul,812,3,-1,0,unknown,no
44,management,married,tertiary,764,cellular,15,jul,97,5,-1,0,unknown,no
47,student,single,unknown,107,telephone,15,jul,119,8,-1,0,unknown,no
27,entrepreneur,married,tertiary,139,cellular,15,jul,448,5,-1,0,unknown,yes
35,blue-collar,single,secondary,885,cellular,15,jul,632,6,-1,0,unknown,yes
37,management,married,tertiary,6014,cellular,15,jul,163,6,-1,0,unknown,no
51,blue-collar,married,secondary,463,cellular,15,jul,114,4,-1,0,unknown,no
38,management,single,tertiary,83,telephone,15,jul,32,7,-1,0,unknown,no
52,admin.,married,secondary,82,telephone,15,jul,1142,4,-1,0,unknown,no
43,technician,single,secondary,326,cellular,15,jul,87,8,-1,0,unknown,no
53,blue-collar,married,secondary,6258,telephone,15,jul,62,5,-1,0,unknown,no
60,entrepreneur,married,secondary,480,telephone,15,jul,341,6,-1,0,unknown,no
36,services,married,secondary,321,cellular,15,jul,160,2,-1,0,unknown,no
25,blue-collar,single,secondary,377,cellular,15,jul,1412,4,-1,0,unknown,no
37,services,single,secondary,459,telephone,16,jul,61,14,-1,0,unknown,no
39,management,married,tertiary,0,telephone,16,jul,41,6,-1,0,unknown,no
36,services,married,secondary,0,cellular,16,jul,276,4,-1,0,unknown,no
44,admin.,married,secondary,345,telephone,16,jul,208,8,-1,0,unknown,no
45,management,married,tertiary,1063,cellular,16,jul,41,4,-1,0,unknown,no
32,technician,single,secondary,210,cellular,16,jul,298,2,-1,0,unknown,no
28,management,single,tertiary,0,cellular,16,jul,767,5,-1,0,unknown,yes
36,management,married,tertiary,446,telephone,16,jul,174,5,-1,0,unknown,no
29,blue-collar,married,secondary,0,cellular,16,jul,186,4,-1,0,unknown,no
53,technician,married,secondary,2818,cellular,16,jul,350,7,-1,0,unknown,no
48,services,married,secondary,300,cellular,16,jul,52,8,-1,0,unknown,no
49,housemaid,married,primary,0,telephone,16,jul,46,8,-1,0,unknown,no
30,technician,married,unknown,0,cellular,16,jul,510,3,-1,0,unknown,no
51,blue-collar,married,primary,-11,telephone,16,jul,126,4,-1,0,unknown,no
38,management,married,tertiary,500,cellular,16,jul,81,7,-1,0,unknown,no
37,technician,married,secondary,177,cellular,16,jul,464,3,-1,0,unknown,no
44,services,married,secondary,850,cellular,16,jul,220,5,-1,0,unknown,no
57,services,married,secondary,-37,telephone,16,jul,31,6,-1,0,unknown,no
37,management,single,tertiary,2265,cellular,16,jul,64,1,-1,0,unknown,no
45,management,married,tertiary,1293,telephone,16,jul,188,3,-1,0,unknown,no
33,services,married,secondary,346,cellular,16,jul,172,1,-1,0,unknown,no
52,services,married,secondary,-888,cellular,16,jul,135,1,-1,0,unknown,no
33,unemployed,married,secondary,2,cellular,16,jul,132,1,-1,0,unknown,no
28,services,single,secondary,0,cellular,16,jul,133,1,-1,0,unknown,no
41,entrepreneur,married,tertiary,143,cellular,16,jul,141,1,-1,0,unknown,no
35,blue-collar,married,secondary,4,cellular,16,jul,130,6,-1,0,unknown,no
32,housemaid,married,primary,67,cellular,16,jul,95,4,-1,0,unknown,no
35,blue-collar,married,primary,319,cellular,16,jul,221,1,-1,0,unknown,no
52,management,divorced,primary,92,cellular,16,jul,469,7,-1,0,unknown,no
56,blue-collar,married,primary,563,telephone,16,jul,51,1,-1,0,unknown,no
34,blue-collar,single,secondary,855,cellular,16,jul,578,1,-1,0,unknown,yes
51,retired,married,primary,34,cellular,16,jul,69,2,-1,0,unknown,no
54,retired,divorced,secondary,2761,cellular,16,jul,771,1,-1,0,unknown,no
57,services,married,primary,1728,telephone,16,jul,164,1,-1,0,unknown,no
56,blue-collar,married,secondary,0,cellular,16,jul,390,2,-1,0,unknown,no
45,blue-collar,single,secondary,0,cellular,16,jul,154,2,-1,0,unknown,no
57,entrepreneur,married,tertiary,7699,cellular,16,jul,178,1,-1,0,unknown,no
37,entrepreneur,married,primary,8,cellular,16,jul,46,1,-1,0,unknown,no
34,entrepreneur,married,tertiary,-28,cellular,16,jul,574,1,-1,0,unknown,no
31,services,married,secondary,-230,cellular,16,jul,715,1,-1,0,unknown,no
47,technician,single,secondary,1710,cellular,16,jul,525,2,-1,0,unknown,no
35,management,single,tertiary,-353,cellular,16,jul,70,1,-1,0,unknown,no
31,technician,single,secondary,35,cellular,16,jul,229,1,-1,0,unknown,no
29,blue-collar,single,unknown,694,cellular,16,jul,1806,4,-1,0,unknown,yes
42,technician,married,secondary,422,cellular,16,jul,400,1,-1,0,unknown,no
26,admin.,divorced,secondary,1,cellular,16,jul,92,1,-1,0,unknown,no
33,blue-collar,married,primary,208,cellular,16,jul,284,1,-1,0,unknown,no
36,management,married,tertiary,64,cellular,16,jul,130,1,-1,0,unknown,no
47,blue-collar,married,unknown,496,cellular,16,jul,151,4,-1,0,unknown,no
37,technician,divorced,secondary,0,cellular,16,jul,46,1,-1,0,unknown,no
56,management,divorced,tertiary,-563,cellular,16,jul,79,1,-1,0,unknown,no
31,self-employed,married,tertiary,81,cellular,16,jul,57,8,-1,0,unknown,no
35,management,married,tertiary,-273,cellular,16,jul,344,3,-1,0,unknown,no
34,management,single,tertiary,431,cellular,16,jul,401,1,-1,0,unknown,no
46,blue-collar,married,primary,327,cellular,16,jul,145,4,-1,0,unknown,no
42,technician,married,secondary,11,cellular,16,jul,272,1,-1,0,unknown,no
60,admin.,married,primary,686,cellular,16,jul,122,1,-1,0,unknown,no
32,blue-collar,divorced,secondary,8,cellular,16,jul,226,1,-1,0,unknown,no
41,management,married,tertiary,0,cellular,16,jul,211,2,-1,0,unknown,no
56,blue-collar,married,secondary,-199,cellular,16,jul,428,2,-1,0,unknown,no
54,blue-collar,married,secondary,0,cellular,16,jul,156,1,-1,0,unknown,no
29,management,married,tertiary,465,cellular,16,jul,191,1,-1,0,unknown,no
31,management,single,tertiary,38279,cellular,16,jul,225,2,-1,0,unknown,no
27,management,single,tertiary,151,cellular,16,jul,496,1,-1,0,unknown,yes
32,technician,single,secondary,0,cellular,16,jul,195,1,-1,0,unknown,no
25,services,single,tertiary,130,cellular,16,jul,49,1,-1,0,unknown,no
26,technician,single,secondary,354,cellular,16,jul,586,1,-1,0,unknown,yes
40,self-employed,single,tertiary,-94,cellular,16,jul,90,1,-1,0,unknown,no
36,management,married,tertiary,673,cellular,16,jul,689,1,-1,0,unknown,yes
51,services,married,secondary,1605,cellular,16,jul,94,3,-1,0,unknown,no
58,management,married,tertiary,299,cellular,16,jul,120,4,-1,0,unknown,no
58,blue-collar,married,unknown,2516,cellular,16,jul,303,1,-1,0,unknown,no
56,self-employed,married,secondary,14,cellular,16,jul,239,1,-1,0,unknown,no
28,blue-collar,married,primary,0,cellular,16,jul,129,2,-1,0,unknown,no
45,blue-collar,married,primary,512,telephone,16,jul,98,1,-1,0,unknown,no
44,blue-collar,married,primary,1265,cellular,16,jul,555,1,-1,0,unknown,yes
28,admin.,married,secondary,105,cellular,16,jul,130,1,-1,0,unknown,no
45,technician,single,secondary,-55,cellular,16,jul,124,1,-1,0,unknown,no
39,blue-collar,married,tertiary,597,cellular,16,jul,686,6,-1,0,unknown,yes
40,admin.,married,secondary,0,cellular,16,jul,29,8,-1,0,unknown,no
39,entrepreneur,married,secondary,0,cellular,16,jul,528,9,-1,0,unknown,no
26,self-employed,single,secondary,166,cellular,16,jul,83,2,-1,0,unknown,no
59,management,married,tertiary,3998,cellular,16,jul,60,1,-1,0,unknown,no
45,services,married,unknown,318,cellular,16,jul,63,2,-1,0,unknown,no
41,entrepreneur,married,tertiary,340,cellular,16,jul,206,2,-1,0,unknown,no
37,blue-collar,married,secondary,0,cellular,16,jul,1150,1,-1,0,unknown,no
37,entrepreneur,married,tertiary,1027,cellular,16,jul,294,2,-1,0,unknown,no
30,technician,married,secondary,-393,cellular,16,jul,435,1,-1,0,unknown,yes
36,management,single,tertiary,0,cellular,16,jul,155,2,-1,0,unknown,no
25,services,single,secondary,93,cellular,16,jul,130,1,-1,0,unknown,no
57,management,married,tertiary,29,cellular,16,jul,294,1,-1,0,unknown,no
26,blue-collar,single,secondary,-188,telephone,16,jul,198,1,-1,0,unknown,no
31,technician,divorced,secondary,105,cellular,16,jul,72,1,-1,0,unknown,no
38,services,married,secondary,-768,cellular,16,jul,57,2,-1,0,unknown,no
36,blue-collar,married,secondary,324,cellular,16,jul,830,1,-1,0,unknown,yes
40,technician,married,secondary,6,cellular,16,jul,464,1,-1,0,unknown,no
27,services,married,secondary,100,cellular,16,jul,57,2,-1,0,unknown,no
46,management,single,tertiary,2987,cellular,16,jul,318,1,-1,0,unknown,no
37,housemaid,married,secondary,12939,cellular,16,jul,39,9,-1,0,unknown,no
31,unemployed,divorced,tertiary,256,cellular,16,jul,873,2,-1,0,unknown,yes
57,retired,married,secondary,975,cellular,16,jul,166,1,-1,0,unknown,no
60,admin.,married,primary,-444,cellular,16,jul,227,1,-1,0,unknown,no
45,management,married,tertiary,96,cellular,16,jul,202,1,-1,0,unknown,no
37,technician,married,secondary,2707,telephone,16,jul,109,1,-1,0,unknown,no
36,blue-collar,divorced,primary,17,cellular,16,jul,329,1,-1,0,unknown,no
26,blue-collar,single,primary,-35,cellular,16,jul,243,1,-1,0,unknown,no
57,technician,married,primary,0,cellular,16,jul,214,1,-1,0,unknown,no
47,services,divorced,secondary,28,cellular,16,jul,142,1,-1,0,unknown,no
31,services,single,secondary,85,cellular,16,jul,151,1,-1,0,unknown,no
50,management,married,tertiary,782,cellular,16,jul,335,1,-1,0,unknown,no
48,services,single,secondary,133,cellular,16,jul,143,1,-1,0,unknown,no
31,technician,single,tertiary,127,cellular,16,jul,122,1,-1,0,unknown,no
48,self-employed,divorced,tertiary,41,cellular,16,jul,198,2,-1,0,unknown,no
28,technician,married,secondary,272,cellular,16,jul,183,1,-1,0,unknown,no
43,technician,married,secondary,714,cellular,16,jul,255,1,-1,0,unknown,no
27,technician,married,tertiary,77,cellular,16,jul,143,1,-1,0,unknown,no
39,management,divorced,tertiary,1315,cellular,16,jul,885,1,-1,0,unknown,no
56,blue-collar,married,primary,0,cellular,16,jul,1222,1,-1,0,unknown,yes
56,management,married,tertiary,23,cellular,16,jul,156,2,-1,0,unknown,no
47,services,married,secondary,651,cellular,16,jul,325,2,-1,0,unknown,no
30,management,married,tertiary,319,cellular,16,jul,91,2,-1,0,unknown,no
39,blue-collar,married,primary,50,cellular,16,jul,147,2,-1,0,unknown,no
57,retired,married,secondary,374,cellular,16,jul,236,1,-1,0,unknown,no
26,admin.,single,secondary,74,cellular,16,jul,419,2,-1,0,unknown,no
60,admin.,single,secondary,646,telephone,16,jul,649,2,-1,0,unknown,no
47,blue-collar,divorced,secondary,-4,cellular,16,jul,77,1,-1,0,unknown,no
25,blue-collar,single,secondary,158,cellular,16,jul,231,2,-1,0,unknown,no
34,management,married,tertiary,557,cellular,16,jul,513,1,-1,0,unknown,no
29,blue-collar,married,secondary,2870,cellular,16,jul,988,1,-1,0,unknown,yes
35,blue-collar,married,secondary,975,cellular,16,jul,102,1,-1,0,unknown,no
32,management,divorced,tertiary,219,cellular,16,jul,111,1,-1,0,unknown,no
28,management,single,tertiary,1,cellular,16,jul,241,2,-1,0,unknown,no
58,blue-collar,married,primary,0,telephone,16,jul,558,6,-1,0,unknown,no
48,retired,single,primary,119,cellular,16,jul,177,1,-1,0,unknown,no
34,blue-collar,married,primary,602,cellular,16,jul,680,1,-1,0,unknown,no
27,admin.,divorced,secondary,451,cellular,16,jul,652,1,-1,0,unknown,yes
31,admin.,divorced,secondary,1210,cellular,16,jul,350,1,-1,0,unknown,no
25,admin.,single,secondary,-213,cellular,16,jul,592,1,-1,0,unknown,no
32,management,single,tertiary,1010,cellular,16,jul,924,1,-1,0,unknown,no
26,management,single,tertiary,55,cellular,16,jul,165,5,-1,0,unknown,no
48,housemaid,married,primary,-31,cellular,16,jul,128,2,-1,0,unknown,no
50,blue-collar,married,secondary,907,cellular,16,jul,68,1,-1,0,unknown,no
31,management,single,tertiary,574,cellular,16,jul,410,2,-1,0,unknown,no
45,management,married,tertiary,2,cellular,16,jul,192,2,-1,0,unknown,no
47,blue-collar,divorced,secondary,25,cellular,16,jul,81,6,-1,0,unknown,no
48,technician,married,secondary,268,cellular,16,jul,128,1,-1,0,unknown,no
38,entrepreneur,married,tertiary,4,cellular,16,jul,158,1,-1,0,unknown,no
57,admin.,divorced,secondary,1403,cellular,16,jul,547,2,-1,0,unknown,no
43,blue-collar,married,secondary,184,cellular,16,jul,1019,11,-1,0,unknown,yes
38,technician,married,secondary,217,cellular,16,jul,93,3,-1,0,unknown,no
33,housemaid,single,primary,39,cellular,16,jul,332,3,-1,0,unknown,no
32,blue-collar,married,secondary,1905,cellular,16,jul,709,2,-1,0,unknown,yes
39,services,married,secondary,1323,telephone,16,jul,188,1,-1,0,unknown,no
34,services,married,secondary,889,cellular,16,jul,417,7,-1,0,unknown,no
30,admin.,single,secondary,-36,cellular,16,jul,561,9,-1,0,unknown,yes
54,blue-collar,married,secondary,381,telephone,16,jul,198,1,-1,0,unknown,no
29,services,married,secondary,249,cellular,16,jul,346,2,-1,0,unknown,no
26,admin.,single,secondary,0,cellular,16,jul,157,2,-1,0,unknown,no
35,management,married,tertiary,387,cellular,16,jul,254,2,-1,0,unknown,no
44,technician,single,unknown,1431,cellular,16,jul,199,2,-1,0,unknown,no
43,retired,married,secondary,808,cellular,16,jul,481,3,-1,0,unknown,no
53,retired,married,secondary,366,cellular,16,jul,171,6,-1,0,unknown,no
34,admin.,married,secondary,396,cellular,16,jul,101,3,-1,0,unknown,no
56,unemployed,married,secondary,2629,cellular,16,jul,293,2,-1,0,unknown,no
